perro,fecha,min_reposo,min_calma,min_activo,min_intenso,min_sin_datos,min_otros,ladridos_total,ladridos_franjas,ladridos_max_30min,fc_media,fc_min,fc_max,fc_n,fr_media,fr_min,fr_max,fr_n,temp_disp_media,temp_disp_max,dia_semana,es_finde,mes
kiwi,2026-04-28,848.9333333333278,141.94999999999885,153.09999999999928,0.0,296.0166666666745,0.0,,,,53.26086956521739,50.0,56.0,23.0,6.985915492957746,5.0,21.0,71.0,27.0,34,Tuesday,False,4
kiwi,2026-04-29,945.2166666666625,111.61666666666471,131.46666666666448,0.0,251.70000000000758,0.0,,,,57.970588235294116,50.0,98.0,34.0,6.978494623655914,5.0,9.0,93.0,23.833333333333332,39,Wednesday,False,4
kiwi,2026-04-30,864.166666666666,140.89999999999907,139.94999999999865,0.0,294.9833333333396,0.0,,,,54.888888888888886,50.0,85.0,27.0,5.942857142857143,5.0,7.0,35.0,30.0,37,Thursday,False,4
kiwi,2026-05-01,769.716666666664,154.18333333333294,159.68333333333322,0.0,356.4166666666764,0.0,,,,56.125,50.0,81.0,24.0,6.3023255813953485,5.0,11.0,43.0,24.5,33,Friday,False,5
kiwi,2026-05-02,862.4333333333309,145.39999999999867,155.61666666666727,0.0,276.5500000000092,0.0,,,,52.55555555555556,50.0,58.0,18.0,6.2407407407407405,5.0,12.0,54.0,28.25,33,Saturday,True,5
kiwi,2026-05-03,962.2999999999967,103.71666666666512,117.09999999999746,0.0,256.88333333333986,0.0,,,,58.26190476190476,50.0,72.0,42.0,6.431818181818182,5.0,10.0,88.0,20.5,29,Sunday,True,5
kiwi,2026-05-04,764.6833333333321,147.34999999999857,157.4499999999995,0.0,370.5166666666759,0.0,,,,57.58536585365854,50.0,88.0,41.0,6.625,5.0,19.0,80.0,22.166666666666668,25,Monday,False,5
kiwi,2026-05-05,872.6333333333309,107.08333333333165,122.38333333333068,0.0,337.9000000000087,0.0,,,,57.186440677966104,50.0,78.0,59.0,6.804347826086956,5.0,20.0,92.0,24.0,37,Tuesday,False,5
kiwi,2026-05-06,722.3499999999983,142.43333333333229,152.30000000000044,0.0,422.9166666666741,0.0,,,,58.48,51.0,98.0,25.0,6.666666666666667,5.0,9.0,36.0,21.615384615384617,38,Wednesday,False,5
kiwi,2026-05-07,794.4666666666633,163.69999999999982,153.04999999999885,0.0,328.7833333333425,0.0,,,,53.407407407407405,50.0,61.0,27.0,6.836734693877551,5.0,10.0,49.0,23.333333333333332,33,Thursday,False,5
kiwi,2026-05-08,855.5499999999975,114.28333333333134,133.43333333333078,0.0,336.73333333334057,0.0,,,,56.794871794871796,50.0,85.0,39.0,6.029411764705882,5.0,9.0,68.0,22.25,35,Friday,False,5
kiwi,2026-05-09,855.5499999999964,129.43333333333118,151.71666666666573,0.0,303.3000000000089,0.0,,,,55.1063829787234,50.0,83.0,47.0,6.729166666666667,5.0,14.0,96.0,30.0,33,Saturday,True,5
kiwi,2026-05-10,875.4833333333306,117.49999999999781,138.46666666666516,0.0,308.5500000000078,0.0,,,,55.43333333333333,50.0,85.0,30.0,6.12962962962963,4.0,13.0,108.0,26.25,33,Sunday,True,5
kiwi,2026-05-11,851.6833333333287,116.73333333333119,135.58333333333172,0.0,336.00000000000784,0.0,,,,57.517857142857146,50.0,100.0,56.0,6.966386554621849,4.0,10.0,119.0,27.666666666666668,33,Monday,False,5
kiwi,2026-05-12,978.1499999999975,106.34999999999836,118.61666666666444,0.0,236.8833333333389,0.0,,,,54.38775510204081,50.0,63.0,49.0,6.709677419354839,5.0,30.0,93.0,30.0,35,Tuesday,False,5
kiwi,2026-05-13,695.0833333333289,178.91666666666885,195.3166666666698,0.0,370.68333333334436,0.0,,,,55.5,50.0,70.0,16.0,6.323529411764706,5.0,9.0,34.0,23.2,28,Wednesday,False,5
kiwi,2026-05-14,831.4000000000007,159.88333333333313,164.38333333333364,0.0,284.3333333333432,0.0,,,,54.97142857142857,50.0,67.0,35.0,6.37037037037037,5.0,17.0,54.0,24.333333333333332,36,Thursday,False,5
kiwi,2026-05-15,331.0500000000018,122.68333333333094,138.399999999998,27.9,819.96666666663,0.0,,,,60.5625,52.0,98.0,16.0,6.135135135135135,5.0,8.0,37.0,34.36363636363637,54,Friday,False,5
kiwi,2026-05-16,757.7499999999984,167.41666666666814,151.40000000000018,0.0,363.4333333333416,0.0,,,,55.8235294117647,50.0,67.0,51.0,6.333333333333333,5.0,20.0,42.0,26.6,33,Saturday,True,5
kiwi,2026-05-17,858.9166666666658,136.78333333333205,137.9833333333317,0.0,306.31666666667445,0.0,,,,55.588235294117645,50.0,98.0,51.0,6.51,4.0,11.0,100.0,25.0,28,Sunday,True,5
kiwi,2026-05-18,790.3500000000005,165.58333333333456,156.9666666666672,0.0,327.10000000000883,0.0,,,,59.82222222222222,50.0,88.0,45.0,6.875,5.0,15.0,72.0,29.666666666666668,37,Monday,False,5
kiwi,2026-05-19,689.3333333333309,167.5166666666682,173.63333333333495,0.0,409.5166666666774,0.0,,,,59.056603773584904,50.0,88.0,53.0,8.941176470588236,4.0,37.0,51.0,26.125,34,Tuesday,False,5
kiwi,2026-05-20,884.7999999999953,123.08333333333107,130.83333333333073,0.0,301.2833333333426,0.0,,,,55.86363636363637,50.0,72.0,22.0,6.472727272727273,5.0,12.0,55.0,30.272727272727273,36,Wednesday,False,5
kiwi,2026-05-21,846.0999999999962,115.74999999999763,130.06666666666405,0.0,348.08333333334195,0.0,,,,54.12,50.0,72.0,25.0,6.402985074626866,4.0,10.0,67.0,27.77777777777778,38,Thursday,False,5
kiwi,2026-05-22,918.699999999998,140.58333333333167,123.33333333333049,0.0,257.3833333333409,0.0,,,,56.48148148148148,50.0,70.0,27.0,6.909090909090909,4.0,15.0,55.0,30.09090909090909,35,Friday,False,5
kiwi,2026-05-23,860.2999999999986,122.14999999999772,136.8833333333314,0.0,320.6666666666742,0.0,,,,55.333333333333336,50.0,78.0,12.0,6.32,5.0,9.0,50.0,31.666666666666668,36,Saturday,True,5
kiwi,2026-05-24,859.399999999997,130.73333333333085,139.86666666666488,0.0,310.0000000000089,0.0,,,,60.0,50.0,85.0,28.0,6.8791208791208796,5.0,17.0,91.0,27.428571428571427,32,Sunday,True,5
kiwi,2026-05-25,847.3999999999963,132.2333333333308,141.4499999999983,0.0,318.9166666666752,0.0,,,,58.03846153846154,51.0,88.0,26.0,6.733333333333333,5.0,9.0,60.0,27.833333333333332,32,Monday,False,5
kiwi,2026-05-26,813.3833333333275,143.1833333333323,156.5000000000006,0.0,326.93333333334266,0.0,,,,55.3,50.0,72.0,20.0,7.8979591836734695,5.0,22.0,49.0,32.42857142857143,35,Tuesday,False,5
kiwi,2026-05-27,942.0999999999971,117.74999999999787,128.14999999999705,0.0,252.00000000000858,0.0,,,,61.05128205128205,50.0,75.0,39.0,10.914893617021276,5.0,34.0,94.0,32.4,33,Wednesday,False,5
kiwi,2026-05-28,1391.1666666666665,21.2166666666667,11.683333333333346,0.0,15.933333333333373,0.0,,,,55.90909090909091,50.0,81.0,11.0,6.3478260869565215,5.0,9.0,23.0,24.75,37,Thursday,False,5
kiwi,2026-05-29,902.1499999999992,126.81666666666443,143.51666666666486,0.0,267.51666666667404,0.0,,,,70.85185185185185,50.0,103.0,27.0,7.5777777777777775,4.0,19.0,45.0,32.0,34,Friday,False,5
kiwi,2026-05-30,959.5833333333321,96.86666666666505,107.93333333333142,0.0,275.61666666667503,0.0,,,,63.07142857142857,50.0,88.0,14.0,7.990291262135922,5.0,14.0,103.0,30.0,30,Saturday,True,5
kiwi,2026-05-31,857.8833333333313,109.66666666666504,129.21666666666394,0.0,343.2333333333422,0.0,,,,66.89473684210526,50.0,93.0,38.0,8.175438596491228,5.0,15.0,57.0,31.071428571428573,33,Sunday,True,5
kiwi,2026-06-01,858.9166666666648,124.14999999999766,134.53333333333097,0.0,322.4000000000075,0.0,,,,55.6,50.0,75.0,25.0,9.658536585365853,4.0,26.0,82.0,32.642857142857146,35,Monday,False,6
kiwi,2026-06-02,755.1999999999966,114.09999999999789,154.78333333333254,0.0,415.91666666667766,0.0,,,,82.65625,51.0,98.0,32.0,7.032258064516129,5.0,22.0,62.0,29.545454545454547,35,Tuesday,False,6
kiwi,2026-06-03,947.1,116.36666666666464,119.58333333333084,0.0,256.9500000000077,0.0,,,,58.2,50.0,81.0,30.0,8.227272727272727,5.0,22.0,66.0,32.25806451612903,36,Wednesday,False,6
kiwi,2026-06-04,837.7333333333308,110.39999999999839,140.7999999999987,0.0,351.0666666666758,0.0,,,,56.888888888888886,50.0,67.0,18.0,7.461538461538462,4.0,10.0,52.0,30.0,38,Thursday,False,6
kiwi,2026-06-05,889.3499999999962,109.93333333333129,128.93333333333072,0.0,311.7833333333422,0.0,,,,57.68181818181818,51.0,78.0,22.0,7.64,6.0,17.0,75.0,31.75,33,Friday,False,6
kiwi,2026-06-06,924.7499999999989,99.48333333333188,113.83333333333123,0.0,301.9333333333426,0.0,,,,59.89655172413793,50.0,98.0,29.0,6.8088235294117645,5.0,10.0,68.0,31.25,34,Saturday,True,6
kiwi,2026-06-07,951.3333333333323,108.79999999999843,116.91666666666423,0.0,262.95000000000834,0.0,,,,54.9,51.0,60.0,10.0,7.405405405405405,5.0,25.0,74.0,31.666666666666668,37,Sunday,True,6
kiwi,2026-06-08,878.1833333333295,111.24999999999818,123.63333333333063,0.0,326.933333333342,0.0,,,,64.35897435897436,50.0,88.0,39.0,8.658333333333333,6.0,24.0,120.0,30.833333333333332,36,Monday,False,6
kiwi,2026-06-09,923.9166666666653,77.91666666666595,106.91666666666475,0.0,331.2500000000079,0.0,,,,62.23529411764706,50.0,93.0,17.0,7.696969696969697,5.0,16.0,66.0,27.75,31,Tuesday,False,6
kiwi,2026-06-10,865.3833333333308,91.86666666666531,122.36666666666406,0.0,360.38333333334083,0.0,,,,54.6,50.0,63.0,15.0,7.407407407407407,5.0,10.0,81.0,27.5,31,Wednesday,False,6
kiwi,2026-06-11,941.7666666666646,101.98333333333186,111.06666666666426,0.0,285.1833333333404,0.0,,,,53.375,50.0,60.0,8.0,8.11864406779661,5.0,13.0,59.0,26.571428571428573,31,Thursday,False,6
kiwi,2026-06-12,922.5499999999993,101.3333333333319,111.88333333333115,0.0,304.23333333334045,0.0,,,,68.875,55.0,88.0,8.0,7.620253164556962,5.0,17.0,79.0,32.3,34,Friday,False,6
kiwi,2026-06-13,893.6833333333309,114.48333333333119,119.71666666666403,0.0,312.1166666666747,0.0,,,,53.86206896551724,50.0,61.0,29.0,7.324675324675325,5.0,10.0,77.0,33.5,34,Saturday,True,6
kiwi,2026-06-14,922.9499999999977,118.81666666666436,124.33333333333044,0.0,273.900000000008,0.0,,,,57.8,50.0,75.0,20.0,7.875,5.0,14.0,72.0,31.285714285714285,35,Sunday,True,6
kiwi,2026-06-15,885.9333333333324,114.03333333333124,128.2833333333305,0.0,311.75000000000773,0.0,,,,55.45454545454545,50.0,61.0,11.0,8.378048780487806,6.0,22.0,82.0,32.63636363636363,37,Monday,False,6
kiwi,2026-06-16,898.0333333333315,106.19999999999834,120.73333333333059,0.0,315.03333333334103,0.0,,,,55.1875,50.0,60.0,16.0,8.426966292134832,5.0,23.0,89.0,31.5,33,Tuesday,False,6
kiwi,2026-06-17,866.7166666666647,112.39999999999787,128.83333333333036,0.0,332.05000000000734,0.0,,,,54.86666666666667,50.0,61.0,15.0,7.328947368421052,5.0,13.0,76.0,34.0,37,Wednesday,False,6
kiwi,2026-06-18,1050.4833333333322,83.14999999999941,99.03333333333185,0.0,207.3333333333374,0.0,,,,54.8,50.0,93.0,30.0,7.926315789473684,5.0,12.0,95.0,33.5,36,Thursday,False,6
kiwi,2026-06-19,791.016666666665,138.0999999999987,148.8333333333328,0.0,362.05000000000894,0.0,,,,53.5,50.0,63.0,14.0,9.38888888888889,5.0,25.0,54.0,32.95454545454545,35,Friday,False,6
kiwi,2026-06-20,977.933333333331,110.61666666666501,116.69999999999814,0.0,234.75000000000668,0.0,,,,56.0,50.0,78.0,14.0,7.232876712328767,5.0,11.0,73.0,34.333333333333336,35,Saturday,True,6
kiwi,2026-06-21,868.0333333333307,115.91666666666458,129.59999999999732,0.0,326.4500000000103,0.0,,,,54.0,50.0,60.0,12.0,7.69811320754717,5.0,22.0,53.0,34.4,38,Sunday,True,6
kiwi,2026-06-22,931.5999999999991,103.16666666666514,114.83333333333096,0.0,290.400000000007,0.0,,,,56.76470588235294,50.0,72.0,17.0,7.508196721311475,5.0,12.0,61.0,34.125,36,Monday,False,6
kiwi,2026-06-23,915.0499999999976,88.44999999999911,100.61666666666503,99.41666666666667,236.46666666667198,0.0,,,,57.92307692307692,51.0,70.0,13.0,7.666666666666667,5.0,12.0,87.0,49.407407407407405,58,Tuesday,False,6
kiwi,2026-06-24,457.76666666666705,101.21666666666535,116.49999999999758,0.0,764.5166666666339,0.0,,,,80.16666666666667,51.0,125.0,12.0,11.166666666666666,9.0,17.0,18.0,34.26923076923077,47,Wednesday,False,6
kiwi,2026-06-25,819.9666666666653,122.08333333333108,137.89999999999813,0.0,360.05000000000706,0.0,,,,53.266666666666666,50.0,58.0,15.0,10.8,5.0,31.0,55.0,28.833333333333332,34,Thursday,False,6
kiwi,2026-06-26,872.8999999999991,101.54999999999846,126.14999999999739,0.0,339.4000000000084,0.0,,,,56.23076923076923,50.0,61.0,13.0,7.455696202531645,5.0,22.0,79.0,36.375,48,Friday,False,6
kiwi,2026-06-27,970.3999999999982,109.9833333333315,107.16666666666455,0.0,252.45000000000653,0.0,,,,58.27777777777778,50.0,81.0,18.0,7.810344827586207,5.0,34.0,58.0,34.0,35,Saturday,True,6
kiwi,2026-06-28,810.033333333329,118.46666666666452,139.3999999999983,0.0,372.10000000000895,0.0,,,,62.36363636363637,51.0,85.0,11.0,6.891304347826087,5.0,11.0,92.0,30.8,34,Sunday,True,6
kiwi,2026-06-29,872.9500000000006,100.26666666666534,110.28333333333086,0.0,356.50000000000813,0.0,,,,55.875,50.0,78.0,16.0,7.052631578947368,5.0,15.0,76.0,34.714285714285715,39,Monday,False,6
kiwi,2026-06-30,834.9499999999988,114.18333333333133,133.64999999999725,0.0,357.21666666667505,0.0,,,,61.1,51.0,88.0,10.0,9.666666666666666,5.0,25.0,39.0,33.4,37,Tuesday,False,6
kiwi,2026-07-01,833.5833333333328,105.0999999999984,116.7166666666641,0.0,384.600000000008,0.0,,,,54.476190476190474,50.0,70.0,21.0,8.580645161290322,5.0,34.0,93.0,32.27272727272727,37,Wednesday,False,7
kiwi,2026-07-02,830.4999999999994,112.98333333333159,132.16666666666427,0.0,364.35000000000883,0.0,,,,60.8125,50.0,78.0,16.0,9.142857142857142,6.0,18.0,70.0,34.388888888888886,39,Thursday,False,7
kiwi,2026-07-03,932.3833333333322,90.73333333333231,107.24999999999798,0.0,309.63333333334015,0.0,,,,50.858024691358025,42.0,72.0,162.0,10.240963855421686,6.0,34.0,83.0,37.416666666666664,43,Friday,False,7
kiwi,2026-07-04,956.5499999999996,93.51666666666557,109.86666666666473,0.0,280.06666666667417,0.0,,,,50.15137614678899,42.0,84.0,436.0,9.607142857142858,6.0,37.0,84.0,35.666666666666664,37,Saturday,True,7
kiwi,2026-07-05,841.2166666666659,109.21666666666503,137.28333333333146,0.0,352.28333333334047,0.0,,,,51.17131474103586,42.0,104.0,502.0,8.658227848101266,6.0,37.0,79.0,34.1,36,Sunday,True,7
kiwi,2026-07-06,916.1666666666636,121.14999999999786,134.96666666666474,0.0,267.71666666667596,0.0,,,,51.21513002364066,42.0,130.0,423.0,12.855555555555556,6.0,35.0,90.0,32.166666666666664,35,Monday,False,7
kiwi,2026-07-07,861.4999999999978,102.68333333333165,135.88333333333108,0.0,339.93333333334147,0.0,,,,54.08259587020649,42.0,134.0,339.0,10.657534246575343,5.0,39.0,73.0,33.75,37,Tuesday,False,7
kiwi,2026-07-08,950.9499999999962,111.14999999999836,121.63333333333077,0.0,256.2666666666744,0.0,,,,56.079861111111114,42.0,96.0,576.0,12.443181818181818,6.0,39.0,88.0,36.27272727272727,38,Wednesday,False,7
kiwi,2026-07-09,932.5166666666637,113.06666666666507,124.29999999999752,0.0,270.11666666667406,0.0,,,,58.49084249084249,42.0,104.0,546.0,11.647727272727273,6.0,35.0,88.0,30.8,34,Thursday,False,7
kiwi,2026-07-10,862.5333333333325,108.49999999999827,133.33333333333115,0.0,335.63333333334174,0.0,,,,56.4822695035461,42.0,126.0,423.0,11.4,6.0,37.0,80.0,33.42857142857143,38,Friday,False,7
kiwi,2026-07-11,994.5999999999985,80.23333333333281,89.69999999999867,0.0,275.4666666666735,0.0,,,,50.61371841155235,42.0,94.0,554.0,10.786516853932584,5.0,37.0,89.0,33.333333333333336,34,Saturday,True,7
kiwi,2026-07-12,773.116666666662,127.76666666666408,171.98333333333568,0.0,367.1333333333416,0.0,,,,53.335740072202164,42.0,94.0,277.0,15.044444444444444,5.0,37.0,45.0,32.166666666666664,34,Sunday,True,7
kiwi,2026-07-13,901.8499999999993,100.2999999999985,124.36666666666409,0.0,313.4833333333413,0.0,,,,54.07471264367816,42.0,102.0,348.0,12.6,6.0,37.0,65.0,35.1,37,Monday,False,7
kiwi,2026-07-14,895.2833333333319,108.03333333333178,128.96666666666368,0.0,307.7166666666752,0.0,,,,56.14760147601476,42.0,126.0,542.0,9.86111111111111,6.0,31.0,72.0,32.875,37,Tuesday,False,7
kiwi,2026-07-15,839.0833333333333,103.59999999999819,147.88333333333244,0.0,349.4333333333418,0.0,,,,53.64921465968586,42.0,80.0,382.0,9.327868852459016,6.0,20.0,61.0,33.08695652173913,39,Wednesday,False,7
kiwi,2026-07-16,859.1833333333326,106.94999999999818,133.8666666666644,0.0,340.0000000000095,0.0,,,,54.26347305389221,42.0,84.0,334.0,11.0,6.0,35.0,69.0,32.608695652173914,36,Thursday,False,7
kiwi,2026-07-17,885.5833333333323,118.53333333333129,132.44999999999735,0.0,303.4333333333425,0.0,,,,54.1,42.0,88.0,520.0,9.837837837837839,6.0,25.0,74.0,34.5,39,Friday,False,7
kiwi,2026-07-18,988.3833333333315,84.56666666666572,96.58333333333151,0.0,270.4666666666732,0.0,,,,53.19661733615222,42.0,110.0,473.0,8.8875,6.0,31.0,80.0,34.8,38,Saturday,True,7
kiwi,2026-07-19,862.8166666666646,91.09999999999876,117.9833333333309,0.0,368.10000000000764,0.0,,,,51.83157894736842,42.0,94.0,380.0,12.333333333333334,6.0,31.0,75.0,32.166666666666664,36,Sunday,True,7
kiwi,2026-07-20,968.0499999999978,89.76666666666566,105.26666666666475,0.0,276.9166666666737,0.0,,,,53.55601659751037,42.0,84.0,482.0,9.688888888888888,6.0,20.0,90.0,33.0,37,Monday,False,7
kiwi,2026-07-21,883.0499999999962,94.69999999999887,114.04999999999775,0.0,348.20000000000647,0.0,,,,52.61842105263158,42.0,92.0,456.0,11.638297872340425,6.0,35.0,94.0,34.57142857142857,36,Tuesday,False,7
kiwi,2026-07-22,825.15,114.89999999999779,140.3499999999989,0.0,359.60000000000855,0.0,,,,52.80213903743316,42.0,162.0,374.0,12.545454545454545,5.0,39.0,66.0,33.666666666666664,36,Wednesday,False,7
kiwi,2026-07-23,954.5166666666624,97.14999999999864,122.86666666666439,0.0,265.4666666666754,0.0,,,,56.997668997668995,42.0,128.0,429.0,13.532710280373832,6.0,39.0,107.0,34.0,37,Thursday,False,7
kiwi,2026-07-24,754.6499999999971,107.94999999999825,136.63333333333165,0.0,440.7666666666747,0.0,,,,59.81958762886598,42.0,102.0,388.0,15.217391304347826,8.0,53.0,115.0,33.166666666666664,34,Friday,False,7
kiwi,2026-07-25,717.3499999999993,31.55000000000006,36.51666666666668,0.0,654.5833333333321,0.0,,,,55.50970873786408,42.0,84.0,412.0,14.065573770491802,6.0,46.0,61.0,32.0,32,Saturday,True,7
kiwi,2026-07-28,35.91666666666667,4.866666666666667,10.216666666666672,102.15,1286.8499999999904,0.0,,,,58.80769230769231,46.0,74.0,52.0,14.842105263157896,12.0,18.0,19.0,45.642857142857146,56,Tuesday,False,7
kiwi,2026-07-29,824.4166666666673,105.96666666666528,140.9333333333316,0.0,368.6833333333416,0.0,,,,55.011070110701105,42.0,100.0,542.0,17.778947368421054,6.0,75.0,95.0,34.266666666666666,36,Wednesday,False,7
kiwi,2026-07-30,977.5333333333317,93.18333333333231,108.3333333333313,0.0,260.95000000000715,0.0,,,,54.28440366972477,42.0,84.0,436.0,10.767123287671232,6.0,62.0,73.0,35.2,36,Thursday,False,7
kiwi,2026-07-31,1015.2666666666644,72.7166666666663,95.06666666666511,0.0,256.95000000000675,0.0,,,,55.06481481481482,42.0,138.0,432.0,17.144736842105264,6.0,62.0,76.0,37.5,40,Friday,False,7
kiwi,2026-08-01,941.849999999998,87.58333333333225,114.4166666666643,0.0,296.1500000000078,0.0,,,,49.958847736625515,42.0,104.0,486.0,17.717391304347824,6.0,93.0,92.0,39.23076923076923,42,Saturday,True,8
kiwi,2026-08-02,874.2999999999998,110.83333333333148,133.61666666666403,0.0,321.25000000000944,0.0,,,,51.596825396825395,42.0,100.0,630.0,11.149122807017545,6.0,35.0,114.0,37.666666666666664,40,Sunday,True,8
kiwi,2026-08-03,827.1999999999986,120.38333333333102,139.3666666666653,0.0,353.05000000000894,0.0,,,,50.65094339622642,42.0,84.0,424.0,10.042553191489361,6.0,34.0,94.0,33.857142857142854,38,Monday,False,8
kiwi,2026-08-04,860.0333333333327,123.3666666666643,136.7833333333316,0.0,319.8166666666739,0.0,,,,51.38677354709419,42.0,78.0,499.0,10.180722891566266,6.0,37.0,83.0,32.888888888888886,37,Tuesday,False,8
kiwi,2026-08-05,888.3666666666663,127.33333333333076,130.41666666666376,0.0,293.8833333333417,0.0,,,,59.256470588235295,42.0,108.0,425.0,11.852941176470589,6.0,46.0,68.0,33.214285714285715,37,Wednesday,False,8
kiwi,2026-08-06,797.6666666666655,140.14999999999856,156.99999999999986,0.0,345.1833333333424,0.0,,,,53.566160520607376,42.0,88.0,461.0,12.274725274725276,6.0,62.0,91.0,33.23809523809524,37,Thursday,False,8
kiwi,2026-08-07,855.5999999999989,130.01666666666443,141.3333333333312,0.0,313.05000000000916,0.0,,,,54.675392670157066,42.0,84.0,382.0,15.821428571428571,6.0,46.0,84.0,32.0,35,Friday,False,8
kiwi,2026-08-08,710.749999999999,83.73333333333248,96.366666666665,0.0,549.1499999999996,0.0,,,,53.9136690647482,42.0,94.0,139.0,16.2972972972973,8.0,50.0,37.0,43.404761904761905,48,Saturday,True,8
kiwi,2026-08-09,957.9166666666633,91.43333333333207,108.8499999999978,0.0,281.80000000000757,0.0,,,,51.85079365079365,42.0,76.0,630.0,14.25,6.0,53.0,104.0,33.2,36,Sunday,True,8
kiwi,2026-08-10,891.6833333333311,97.96666666666513,121.6833333333306,0.0,328.6666666666749,0.0,,,,51.578512396694215,42.0,84.0,484.0,15.083333333333334,5.0,46.0,96.0,32.025,38,Monday,False,8
kiwi,2026-08-11,785.000000000001,122.6166666666646,146.8499999999986,0.0,385.53333333334325,0.0,,,,58.08993576017131,42.0,134.0,467.0,22.87142857142857,6.0,62.0,70.0,33.0,34,Tuesday,False,8
kiwi,2026-08-12,907.666666666665,110.51666666666489,135.61666666666486,0.0,286.2000000000075,0.0,,,,53.72463768115942,42.0,84.0,552.0,16.06578947368421,6.0,62.0,76.0,34.67857142857143,37,Wednesday,False,8
kiwi,2026-08-13,844.699999999998,134.59999999999812,141.31666666666538,0.0,319.3833333333419,0.0,,,,53.33513513513513,42.0,150.0,370.0,21.64864864864865,6.0,62.0,74.0,35.53846153846154,39,Thursday,False,8
kiwi,2026-08-14,875.9666666666643,99.53333333333197,116.94999999999754,0.0,347.55000000000626,0.0,,,,55.821917808219176,42.0,134.0,584.0,33.06611570247934,6.0,93.0,121.0,33.6,37,Friday,False,8
kiwi,2026-08-15,826.0333333333307,108.51666666666488,135.9166666666646,0.0,369.5333333333419,0.0,,,,53.31543624161074,42.0,98.0,447.0,8.720430107526882,6.0,19.0,93.0,31.147058823529413,33,Saturday,True,8
